,img_ids,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
1167,COVID-1276.png,24.68997701149426,24.08275473822481,20.424091954022998,25.371317320322767,0.8651699544964269,0.8663527205844782,0.8866829257778472,0.8585653622374773,0.06368254334030406,0.06647657816644892,0.09850978101066014,0.06005661235561927,1491.3752183908066,1448.3171326702948,1204.2818390804619,1532.587305310565,0.00022074778702602736,0.00022002793236383918,0.0002894723213106094,0.0002132119292177287,0.014857583485413346,0.014833338544098533,0.01701388613193968,0.014601778289569003,covid
1168,COVID-2661.png,16.212413793103455,19.11287295927943,13.518758620689646,19.0293676111841,0.9564610806834128,0.9057440754607019,0.915172294398275,0.9078799160802076,0.27595590348709587,0.26650324544278986,0.33379836511461414,0.25524492268882903,626.5397701149429,1355.891724526178,1223.9678620689654,1325.1671983486585,0.049900167525432707,0.04484732214576247,0.05973694807768527,0.045212137875018314,0.22338345400998863,0.21177186344215435,0.24441143197012138,0.21263146021936244,covid
1169,COVID-1043.png,28.198758620689667,29.296021767686224,22.183356321839085,28.75867892662787,0.8676658973425107,0.8564602446488784,0.9055006470550013,0.8567506327715853,0.08801826582204826,0.06874913848974397,0.07867171909505377,0.06528100686643903,1525.6724137931033,1630.3399324451107,1065.0844137931035,1626.557515481328,0.000554594794556745,0.0004635905530205194,0.00047810912934337455,0.000409403658135023,0.023549836401910416,0.021531153081535588,0.02186570669663742,0.02023372576010219,covid
1170,COVID-1836.png,20.2273563218391,20.128588853443418,14.956459770114948,20.894164008256713,0.9274605034771787,0.9289577473341148,0.9544342917803896,0.9229337764180235,0.0936601133359475,0.07221274698227434,0.10147674105452761,0.07114924718340641,785.2246896551734,747.8981516231931,480.8407816091958,811.2014449240005,0.000404155899061964,0.0003925166086871363,0.0005015478927203068,0.0003881985595516283,0.02010362900229618,0.01981203191717438,0.022395264962047374,0.01970275512591141,covid
1171,COVID-10.png,23.63894252873563,22.583880653030594,17.434436781609197,24.243103771814607,0.9013367580224853,0.9062127258857919,0.9344867688788989,0.8961486186260756,0.07620135134019274,0.07156661857684082,0.09833224086468624,0.06968145569970198,1050.3515862068962,977.4950272096078,689.2774712643676,1084.7772565209232,0.00022068331351565577,0.00021572088743102087,0.0002788479323556609,0.0002058248079520136,0.014855413609713321,0.014687439784762384,0.01669874044219087,0.014346595692080182,covid
1172,COVID-1316.png,32.95940229885057,30.766747982735982,18.78786206896553,31.517733158191035,0.810624882846559,0.8349628826899269,0.9294631092485375,0.827246068960876,0.07080614469787246,0.054432304116153504,0.08060241663554682,0.04765251318343428,2056.0563218390803,1749.980108838432,744.8660229885064,1831.0623006192534,0.0001994324217201744,0.0001905234641117385,0.0002712125776192367,0.00017964250849198724,0.014122054444030953,0.01380302373075329,0.016468532952853956,0.013403078321489703,covid
1173,COVID-628.png,23.91862068965518,28.149418277350343,26.938528735632186,30.84171514355414,0.8738639247838701,0.8456691186267586,0.8592412292599819,0.8187802556899375,0.10022621939118123,0.05522914495644883,0.052830629632644135,0.04918383340966339,1379.466298850575,1674.8701914055162,1530.2197241379322,1969.0410958904106,0.0003138855859426613,0.0002370613377075006,0.000254313119302418,0.00022428545838455277,0.01771681647313256,0.01539679634558763,0.01594719785110908,0.014976163006075781,covid
1174,COVID-3523.png,30.916321839080474,32.2588196659786,22.475218390804603,33.45346218802775,0.8348656658399772,0.830983099070059,0.9037444454848225,0.8176775926831272,0.07193976135961525,0.04444709108330619,0.08535105135302987,0.04085289695362165,1779.2464367816094,1790.5238787765059,1024.2331034482759,1931.8788703321438,0.00024298374950455822,0.0002178898157811957,0.00032608164883075733,0.00021433655873263397,0.015587936024520957,0.014761091280159327,0.01805773099895879,0.014640237659704639,covid
1175,COVID-696.png,12.272183908045973,12.470350910114467,11.310758620689658,13.552167386001134,0.9656578127781599,0.9655951886782338,0.974312343234282,0.9625746495684868,0.1387546816885078,0.11363240591563623,0.0709690166877814,0.09726724341876168,375.779402298851,366.8738975417526,271.43379310344835,399.2384124601238,0.0005952004227771174,0.0004562232393196467,0.0005255637468622013,0.00043439750370454275,0.024396729755791397,0.02135938293396246,0.02292517713916735,0.0208422048666772,covid
1176,COVID-1831.png,27.809563218390835,27.209607806342667,19.95820689655173,28.793019328204164,0.8536062840084305,0.8559955959448554,0.9103616144220631,0.8367467087564254,0.08004954567478106,0.05630582592380463,0.078270391588527,0.05559057459498023,1610.5273563218402,1553.9691311690754,955.5188505747126,1761.5303058735224,0.00024108970801955368,0.00021938858818755727,0.0002985504029594399,0.00021588264921056194,0.01552706372819902,0.014811771946244556,0.017278611140929122,0.014692945559368344,covid
